,feature,importance
266,interevent_time__weekday__night__text__median,-0.09687257479412167
267,interevent_time__weekday__night__text__kurtosis,0.046683344189938185
268,interevent_time__weekday__night__text__min,0.002670476352069735
269,interevent_time__weekday__night__text__max,0.08760584541326004
270,interevent_time__weekend__allday__call__median,0.07331348029609666
271,interevent_time__weekend__allday__call__skewness,-0.07339594058926235
272,interevent_time__weekend__allday__text__skewness,0.09503899412762445
273,interevent_time__weekend__allday__text__kurtosis,0.07984722586869968
274,interevent_time__weekend__day__call__mean,0.15198590473427706
275,interevent_time__weekend__day__text__mean,0.07813691531008049
276,interevent_time__weekend__day__text__std,0.09539526335865615
277,interevent_time__weekend__day__text__median,-0.009189498780771405
278,interevent_time__weekend__day__text__skewness,0.16222312178123743
279,interevent_time__weekend__day__text__kurtosis,0.06772031424503544
280,interevent_time__weekend__day__text__min,0.0043608875331379495
281,interevent_time__weekend__night__call__std,0.02330801254405221
282,interevent_time__weekend__night__call__skewness,-0.05271163568350422
283,interevent_time__weekend__night__call__max,0.018621884190070482
284,interevent_time__weekend__night__text__median,0.041028163868548295
285,interevent_time__weekend__night__text__max,0.06302976261467944
286,percent_pareto_interactions__allweek__allday__text,-0.054682226972482685
287,percent_pareto_interactions__allweek__day__call,0.043010810725560164
288,percent_pareto_interactions__allweek__night__call,0.05434344398548347
289,percent_pareto_interactions__allweek__night__text,0.00879901347951553
290,percent_pareto_interactions__weekday__night__call,0.06739353419756824
291,percent_pareto_interactions__weekday__night__text,0.03932803482721573
292,percent_pareto_interactions__weekend__day__call,0.056516525380824204
293,percent_pareto_interactions__weekend__day__text,0.02286885643303742
294,percent_pareto_interactions__weekend__night__call,0.04837440522188826
295,percent_pareto_interactions__weekend__night__text,0.08355348916748948
296,percent_pareto_durations__weekday__allday__call,0.1010849678116204
297,percent_pareto_durations__weekday__day__call,0.044930826553477465
298,percent_pareto_durations__weekday__night__call,-0.023377956277173942
299,percent_pareto_durations__weekend__night__call,0.07026890800903872
300,number_of_interactions__allweek__day__call,0.147787966784144
301,number_of_interactions__allweek__day__text,0.09891192472487083
302,number_of_interactions__weekday__allday__call,0.03502374607951241
303,number_of_interactions__weekday__day__call,0.19514280586226532
304,number_of_interactions__weekday__day__text,0.04442473003648758
305,number_of_interactions__weekday__night__text,-0.006080065208631181
306,number_of_interactions__weekend__allday__call,0.005174455799098645
307,number_of_interactions__weekend__day__call,-0.0111742811175677
308,number_of_interaction_in__allweek__allday__call,0.10408862816206521
309,number_of_interaction_in__allweek__day__text,0.036280358320151626
310,number_of_interaction_in__allweek__night__text,0.008121217686924241
311,number_of_interaction_in__weekday__allday__text,0.1582528219790567
312,number_of_interaction_in__weekday__day__call,0.03263431661537206
313,number_of_interaction_in__weekday__day__text,0.05200440022298525
314,number_of_interaction_in__weekday__night__text,0.017886097282964305
315,number_of_interaction_in__weekend__allday__call,-0.11419994738829231
316,number_of_interaction_in__weekend__day__call,0.058220782428429096
317,number_of_interaction_in__weekend__day__text,-0.1165841590649449
318,number_of_interaction_out__allweek__allday__call,0.02359235070254374
319,number_of_interaction_out__allweek__allday__text,0.14591117551833224
320,number_of_interaction_out__allweek__day__call,0.08430987779944255
321,number_of_interaction_out__allweek__day__text,-0.0275236185881358
322,number_of_interaction_out__allweek__night__text,-0.06092776405554911
323,number_of_interaction_out__weekday__allday__call,0.009501273755150495
324,number_of_interaction_out__weekday__day__call,-0.03520535692366098
325,number_of_interaction_out__weekday__day__text,0.023529282209693015
326,number_of_interaction_out__weekday__night__call,0.08491697443541239
327,number_of_interaction_out__weekend__allday__call,0.07148074028021295
328,number_of_interaction_out__weekend__day__call,-0.0014336309175882105
329,number_of_interaction_out__weekend__night__text,-0.06347625995480703
330,number_of_antennas__allweek__allday,-0.0005599361117085815
331,number_of_antennas__allweek__day,0.037142382467165086
332,number_of_antennas__allweek__night,0.03910150764230528
333,number_of_antennas__weekday__allday,-0.0022959872525990547
334,number_of_antennas__weekday__day,0.08692991622187415
335,number_of_antennas__weekday__night,0.09863217268741215
336,number_of_antennas__weekend__night,-0.08016260257695831
337,entropy_of_antennas__allweek__allday,-0.09912176947086658
338,entropy_of_antennas__weekday__day,0.035597969548347805
339,entropy_of_antennas__weekday__night,-0.05293240171371956
340,entropy_of_antennas__weekend__night,0.14221339053926382
341,percent_at_home__weekday__allday,0.06151632907834086
342,percent_at_home__weekday__day,-0.08226642343067583
343,percent_at_home__weekend__night,0.018494477193487305
344,radius_of_gyration__allweek__allday,0.04526721543696951
345,radius_of_gyration__allweek__night,-0.0046886623764624625
346,radius_of_gyration__weekday__day,0.06180239327626431
347,radius_of_gyration__weekday__night,0.053365840140352436
348,radius_of_gyration__weekend__allday,0.0660626047800805
349,radius_of_gyration__weekend__day,0.028200056610647985
350,radius_of_gyration__weekend__night,-0.030864057146805807
351,frequent_antennas__weekday__day,0.05403161108578734
352,frequent_antennas__weekday__night,-0.05253771296903662
353,frequent_antennas__weekend__day,0.04956814894303897
354,frequent_antennas__weekend__night,-0.043364660193525764
355,churn_rate__std,0.047316144916718435
356,amount_recharges__allweek__allday__median,0.025004281620520125
357,amount_recharges__allweek__allday__skewness,0.16475766425968083
358,amount_recharges__allweek__day__mean,0.0952119151585787
359,amount_recharges__allweek__day__std,0.10870499686998723
360,amount_recharges__allweek__day__skewness,0.01753595473078808
361,amount_recharges__allweek__day__kurtosis,-0.04532896374669823
362,amount_recharges__allweek__day__max,-0.06072464173397387
363,amount_recharges__allweek__night__std,-0.09235987550167878
364,amount_recharges__allweek__night__median,0.13331920017583798
365,amount_recharges__allweek__night__min,-0.012203953680114545
366,amount_recharges__weekday__allday__mean,0.06683829112099444
367,amount_recharges__weekday__allday__std,0.03564295692069021
368,amount_recharges__weekday__day__std,0.09101803467200148
369,amount_recharges__weekday__day__kurtosis,0.14513605996269913
370,amount_recharges__weekday__night__mean,0.022167142568268558
371,amount_recharges__weekday__night__kurtosis,-0.0466107676766829
372,amount_recharges__weekday__night__min,-0.0457938759433648
373,amount_recharges__weekend__allday__std,0.06929752930242103
374,amount_recharges__weekend__allday__skewness,0.09277319455493283
375,amount_recharges__weekend__allday__min,0.07380501679995466
376,amount_recharges__weekend__day__skewness,-0.0585672431194241
377,amount_recharges__weekend__day__min,0.10789619468791398
378,amount_recharges__weekend__night__mean,0.11763284234875249
379,amount_recharges__weekend__night__kurtosis,0.15344910581493162
380,amount_recharges__weekend__night__max,-0.01365511188732521
381,interevent_time_recharges__allweek__allday__std,0.1275546722767675
382,interevent_time_recharges__allweek__allday__skewness,0.07661492808225888
383,interevent_time_recharges__allweek__day__std,0.06035522456741639
384,interevent_time_recharges__allweek__day__skewness,-0.005627998876737944
385,interevent_time_recharges__allweek__day__kurtosis,-0.15220480880197834
386,interevent_time_recharges__allweek__day__min,0.0020695973551170086
387,interevent_time_recharges__allweek__night__mean,-0.007928417965690491
388,interevent_time_recharges__allweek__night__std,0.05460950407686393
389,interevent_time_recharges__allweek__night__median,0.02935229342305681
390,interevent_time_recharges__allweek__night__min,0.02776480267134355
391,interevent_time_recharges__allweek__night__max,-0.049997118359262
392,interevent_time_recharges__weekday__allday__std,-0.032872324445310803
393,interevent_time_recharges__weekday__allday__median,0.11133470426294116
394,interevent_time_recharges__weekday__allday__skewness,0.10534925742386032
395,interevent_time_recharges__weekday__allday__kurtosis,0.04776512837554614
396,interevent_time_recharges__weekday__allday__min,0.035729874990562606
397,interevent_time_recharges__weekday__allday__max,-0.026281714221885997
398,interevent_time_recharges__weekday__day__median,0.07736173787093911
399,interevent_time_recharges__weekday__day__skewness,0.026454117122589133
400,interevent_time_recharges__weekday__day__min,0.19090860450719993
401,interevent_time_recharges__weekday__day__max,0.0572223363463224
402,interevent_time_recharges__weekday__night__median,-0.007259846164297344
403,interevent_time_recharges__weekday__night__skewness,0.010689850332232832
404,interevent_time_recharges__weekday__night__kurtosis,-0.021073647414865303
405,interevent_time_recharges__weekday__night__max,-0.040008397423205486
406,interevent_time_recharges__weekend__allday__median,0.03762715028722168
407,interevent_time_recharges__weekend__allday__skewness,0.04186591003706898
408,interevent_time_recharges__weekend__allday__kurtosis,-0.01270485087819894
409,interevent_time_recharges__weekend__allday__min,0.17425766997416423
410,interevent_time_recharges__weekend__day__std,0.10198217532654476
411,interevent_time_recharges__weekend__day__min,0.041121372166259766
412,interevent_time_recharges__weekend__day__max,-0.12256422599588038
413,percent_pareto_recharges__allweek__day,0.08366968773502317
414,percent_pareto_recharges__weekday__allday,-0.0068608437457352385
415,percent_pareto_recharges__weekday__day,0.017440485282495477
416,percent_pareto_recharges__weekday__night,-0.08441265439645065
417,percent_pareto_recharges__weekend__night,0.04698202832876985
418,number_of_recharges__allweek__night,0.011436590821510094
419,number_of_recharges__weekday__allday,0.017079074283886483
420,number_of_recharges__weekday__day,0.12069693440299635
421,number_of_recharges__weekday__night,-0.0007756180155889877
422,number_of_recharges__weekend__day,0.037285961027878886
